name,url
PoC_Payment_Channel,https://github.com/tachyon-protocol/PoC_Payment_Channel
create2-helper,https://github.com/tabookey/create2-helper
RafflePanda-contract,https://github.com/phanlancer/RafflePanda-contract
ERC-1178,https://github.com/albertchon/ERC-1178
secret-santa-smart-contract,https://github.com/LordotU/secret-santa-smart-contract
Set-Plasma,https://github.com/finalitylabs/Set-Plasma
zk-optimistic-rollup,https://github.com/wanseob/zk-optimistic-rollup
stark-sol,https://github.com/LayerXcom/stark-sol
AttributeRegistry,https://github.com/0age/AttributeRegistry
land-auction,https://github.com/decentraland/land-auction
money-market,https://github.com/alice-finance/money-market
Blockchain-for-Enterprise,https://github.com/PacktPublishing/Blockchain-for-Enterprise
CryptoPunksData,https://github.com/bokkypoobah/CryptoPunksData
Code-for-the-6-Steps-to-ERC20-Tokens-and-ICO-Smart-Contracts-Tutorial,https://github.com/halls7588/Code-for-the-6-Steps-to-ERC20-Tokens-and-ICO-Smart-Contracts-Tutorial
symbolic-voting,https://github.com/makerdao/symbolic-voting
Solidity-Contract-Collection,https://github.com/imshubhamsingh/Solidity-Contract-Collection
cryptotulip,https://github.com/cagriaksay/cryptotulip
ethereum_node_demo,https://github.com/kk412027247/ethereum_node_demo
building-secure-contracts,https://github.com/crytic/building-secure-contracts
weird-erc20,https://github.com/d-xo/weird-erc20
defi-bot,https://github.com/ExtropyIO/defi-bot
money-legos,https://github.com/studydefi/money-legos
semgrep-rules,https://github.com/semgrep/semgrep-rules
bsc-genesis-contract,https://github.com/bnb-chain/bsc-genesis-contract
damn-vulnerable-defi,https://github.com/OpenZeppelin/damn-vulnerable-defi
yam-protocol,https://github.com/yam-finance/yam-protocol
securify2,https://github.com/eth-sri/securify2
flashloan-box,https://github.com/aave/flashloan-box
defi-by-example,https://github.com/stakewithus/defi-by-example
flashloaner-contract,https://github.com/pedrobergamini/flashloaner-contract
chainlink-mix,https://github.com/smartcontractkit/chainlink-mix
frax-solidity,https://github.com/FraxFinance/frax-solidity
yearn-protocol,https://github.com/yearn/yearn-protocol
pancake-farm,https://github.com/pancakeswap/pancake-farm
eth-arbitrage,https://github.com/Devilla/eth-arbitrage
SmartDev-Contract,https://github.com/WeBankBlockchain/SmartDev-Contract
aave-flashloan-mix,https://github.com/brownie-mix/aave-flashloan-mix
keep3r.network,https://github.com/keep3r-network/keep3r.network
pos-portal,https://github.com/maticnetwork/pos-portal
security-oracle-smart-contracts,https://github.com/shentufoundation/security-oracle-smart-contracts
Flash-Arb-Trader,https://github.com/fifikobayashi/Flash-Arb-Trader
tokenspice,https://github.com/tokenspice/tokenspice
starkex-contracts,https://github.com/starkware-libs/starkex-contracts
basiscash-protocol,https://github.com/Basis-Cash/basiscash-protocol
diamond-3,https://github.com/mudgen/diamond-3
venus-protocol,https://github.com/VenusProtocol/venus-protocol
contracts,https://github.com/ethereum-optimism/contracts
pox-smart-contract,https://github.com/ethernity-cloud/pox-smart-contract
harvest,https://github.com/harvest-finance/harvest
WETH10,https://github.com/WETH10/WETH10
security,https://github.com/OriginProtocol/security
pancake-swap-periphery,https://github.com/pancakeswap/pancake-swap-periphery
wallet-contracts,https://github.com/0xsequence/wallet-contracts
Bunny,https://github.com/PancakeBunny-finance/Bunny
solidity-underhanded-contest,https://github.com/ethereum/solidity-underhanded-contest
LexCorpus,https://github.com/lexDAO/LexCorpus
contractV2,https://github.com/DODOEX/contractV2
ronin-smart-contracts,https://github.com/axieinfinity/ronin-smart-contracts
1inch-token,https://github.com/1inch/1inch-token
dodo-smart-contract,https://github.com/DODOEX/dodo-smart-contract
beginners-series-blockchain,https://github.com/microsoft/beginners-series-blockchain
geb,https://github.com/reflexer-labs/geb
contracts,https://github.com/mdexSwap/contracts
USM,https://github.com/usmfum/USM
quorum-dev-quickstart,https://github.com/Consensys/quorum-dev-quickstart
prb-contracts,https://github.com/PaulRBerg/prb-contracts
GNNSCVulDetector,https://github.com/Messi-Q/GNNSCVulDetector
tornado-nova,https://github.com/tornadocash/tornado-nova
ERC20Token,https://github.com/CodeWithJoe2020/ERC20Token
AaveV2-BatchFlashDemo,https://github.com/fifikobayashi/AaveV2-BatchFlashDemo
protocol,https://github.com/pickle-finance/protocol
ERC3156,https://github.com/alcueca/ERC3156
dsa-connectors,https://github.com/Instadapp/dsa-connectors
FlashMintArbitrage,https://github.com/fifikobayashi/FlashMintArbitrage
oneswap_contract_ethereum,https://github.com/oneswap/oneswap_contract_ethereum
DeFiOptions-core,https://github.com/DeFiOptions/DeFiOptions-core
blockchain_game,https://github.com/dappuniversity/blockchain_game
chi,https://github.com/1inch/chi
reflect-contracts,https://github.com/reflectfinance/reflect-contracts
my-uniswap-v2-core,https://github.com/Fankouzu/my-uniswap-v2-core
code-examples-protocol,https://github.com/aave/code-examples-protocol
exchange-contracts,https://github.com/pangolindex/exchange-contracts
metis,https://github.com/MetisProtocol/metis
governance,https://github.com/Uniswap/governance
1inch-v2-contracts,https://github.com/1inch/1inch-v2-contracts
pancake-swap-lib,https://github.com/pancakeswap/pancake-swap-lib
solidity-bugs-and-vulns-in-yul,https://github.com/Mikerah/solidity-bugs-and-vulns-in-yul
via-issuer,https://github.com/Hsiang-xxs/via-issuer
nftfy-v1-core,https://github.com/nftfy/nftfy-v1-core
neolastics,https://github.com/simondlr/neolastics
88mph-contracts,https://github.com/88mphapp/88mph-contracts
TokenScript-Examples,https://github.com/SmartTokenLabs/TokenScript-Examples
veedo,https://github.com/starkware-libs/veedo
SolidiFI,https://github.com/DependableSystemsLab/SolidiFI
liquid-gas-token,https://github.com/matnad/liquid-gas-token
MISO,https://github.com/chefgonpachi/MISO
burgerswap-core,https://github.com/burgerswap-org/burgerswap-core
DPI_Arb_Bot_Example,https://github.com/ConcourseOpen/DPI_Arb_Bot_Example
vaults,https://github.com/yearn/vaults
BSC-Contracts,https://github.com/mathwallet/BSC-Contracts
0x-1inch-arb-bot,https://github.com/gilles437/0x-1inch-arb-bot
memview-sol,https://github.com/summa-tx/memview-sol
my-sushiswap,https://github.com/Fankouzu/my-sushiswap
my-uniswap-v2-core,https://github.com/oceanbaichuan/my-uniswap-v2-core
radicle-contracts,https://github.com/radicle-dev/radicle-contracts
inverse-protocol,https://github.com/InverseFinance/inverse-protocol
FlashLoanLiquidation,https://github.com/mikedeshazer/FlashLoanLiquidation
dsa-connectors-old,https://github.com/Instadapp/dsa-connectors-old
eth-bsc-swap-contracts,https://github.com/bnb-chain/eth-bsc-swap-contracts
alpha-homora-v1-eth-contract,https://github.com/AlphaFinanceLab/alpha-homora-v1-eth-contract
yvault,https://github.com/yfii/yvault
beefy-protocol,https://github.com/beefyfinance/beefy-protocol
solidity,https://github.com/0xmic/solidity
aave-stake-v2,https://github.com/aave/aave-stake-v2
yearn-starter-pack,https://github.com/yearn/yearn-starter-pack
NonFungibleFarm,https://github.com/apoorvlathey/NonFungibleFarm
bakery-swap-core,https://github.com/BakeryProject/bakery-swap-core
ethereum-upgrade-storage-free,https://github.com/spalladino/ethereum-upgrade-storage-free
CoFiX,https://github.com/Computable-Finance/CoFiX
uniswap-flash-trade,https://github.com/flashswap/uniswap-flash-trade
sushiswap-settlement,https://github.com/sushiswap/sushiswap-settlement
charged-particles-universe,https://github.com/Charged-Particles/charged-particles-universe
EMN-Exploit-study,https://github.com/fifikobayashi/EMN-Exploit-study
register-learn-solidity,https://github.com/solangegueiros/register-learn-solidity
yamV3,https://github.com/yam-finance/yamV3
Aggregated-Flashloan,https://github.com/fifikobayashi/Aggregated-Flashloan
dss-flash,https://github.com/makerdao/dss-flash
ERC20-Permit,https://github.com/soliditylabs/ERC20-Permit
HEVMHelpers,https://github.com/brockelmore/HEVMHelpers
Tutorial-Deploy-Governance,https://github.com/withtally/Tutorial-Deploy-Governance
flashloan,https://github.com/Fankouzu/flashloan
1155-to-20,https://github.com/gnosis/1155-to-20
tokenbridge-erc20-bep20,https://github.com/JulSwap/tokenbridge-erc20-bep20
contracts,https://github.com/notional-finance/contracts
v1-contracts,https://github.com/primitivefinance/v1-contracts
Smart-Contract-Benchmark-Suites,https://github.com/renardbebe/Smart-Contract-Benchmark-Suites
ton-labs-contracts,https://github.com/everx-labs/ton-labs-contracts
ethhmy-bridge,https://github.com/harmony-one/ethhmy-bridge
canonical-upgradeable-bep20,https://github.com/bnb-chain/canonical-upgradeable-bep20
wrapped-assets,https://github.com/ava-labs/wrapped-assets
solidity_plonk_verifier,https://github.com/matter-labs/solidity_plonk_verifier
CharityBlockchain,https://github.com/harshagr18/CharityBlockchain
HuangGai,https://github.com/xf97/HuangGai
recursive_aggregation_circuit,https://github.com/matter-labs/recursive_aggregation_circuit
cmt_smart_contract,https://github.com/boomyjee/cmt_smart_contract
sarcophagus-contracts,https://github.com/sarcophagus-org/sarcophagus-contracts
smart-contracts,https://github.com/sx-bet/smart-contracts
linear,https://github.com/Linear-finance/linear
NEST-Oracle-V3,https://github.com/NEST-Protocol/NEST-Oracle-V3
evernode-ds,https://github.com/everx-labs/evernode-ds
my-yearn-protocol,https://github.com/Fankouzu/my-yearn-protocol
ycredit.finance,https://github.com/yearn/ycredit.finance
loot-box,https://github.com/pooltogether/loot-box
audit,https://github.com/yearn/audit
digitalax-contracts,https://github.com/DIGITALAX/digitalax-contracts
dss-exec-lib,https://github.com/makerdao/dss-exec-lib
web3j-openapi,https://github.com/hyperledger-web3j/web3j-openapi
horizon,https://github.com/harmony-one/horizon
pendle-core,https://github.com/pendle-finance/pendle-core
zkSocialRecovery,https://github.com/thomas-waite/zkSocialRecovery
moloch-minion,https://github.com/raid-guild/moloch-minion
contracts,https://github.com/cryptexfinance/contracts
MakerDAO-DSS,https://github.com/defiAnalysis/MakerDAO-DSS
based-contracts,https://github.com/cryptoghoulz/based-contracts
compute,https://github.com/cartesi/compute
alpha-testnet,https://github.com/gyrostable/alpha-testnet
onebtc,https://github.com/harmony-one/onebtc
defi-hacking-playground,https://github.com/muellerberndt/defi-hacking-playground
metavault,https://github.com/yaxis-project/metavault
CORE-v1,https://github.com/cVault-finance/CORE-v1
bls-solidity,https://github.com/witnet/bls-solidity
solidity-0.7.5,https://github.com/filipmartinsson/solidity-0.7.5
oin,https://github.com/oinfinance/oin
GETProtocolCoreV1.0-DEPRECIATED,https://github.com/GETProtocol/GETProtocolCoreV1.0-DEPRECIATED
x-contracts,https://github.com/NFTX-project/x-contracts
shell-solidity-v1,https://github.com/cowri/shell-solidity-v1
darwinia-messages-sol,https://github.com/darwinia-network/darwinia-messages-sol
d3lab-tube,https://github.com/D3LAB-DAO/d3lab-tube
prettier-config-solidity,https://github.com/sambacha/prettier-config-solidity
diamond-1,https://github.com/mudgen/diamond-1
exchange-callees,https://github.com/makerdao/exchange-callees
DecimalMath,https://github.com/alcueca/DecimalMath
uniswap_oneswap_arbitrage,https://github.com/oneswap/uniswap_oneswap_arbitrage
cover-exploit,https://github.com/emilianobonassi/cover-exploit
account-abstraction-playground,https://github.com/quilt/account-abstraction-playground
Delegatecall-Proxy-Bug,https://github.com/Dan-Nolan/Delegatecall-Proxy-Bug
heco-contracts,https://github.com/stars-labs/heco-contracts
diamond-2,https://github.com/mudgen/diamond-2
goldengate,https://github.com/pipeos-one/goldengate
Fantom-DeFi,https://github.com/Fantom-foundation/Fantom-DeFi
yearnV2-generic-lender-strat,https://github.com/Grandthrax/yearnV2-generic-lender-strat
exchangeDepositContract,https://github.com/bitbankinc/exchangeDepositContract
defi777-contracts,https://github.com/defi-777/defi777-contracts
solidyty-demo,https://github.com/zhang0135789/solidyty-demo
vaults,https://github.com/valuedefi/vaults
hegic-resources,https://github.com/jmonteer/hegic-resources
miksi-core,https://github.com/arnaucube/miksi-core
arbitrage-btw-wbtc-and-eth,https://github.com/masaun/arbitrage-btw-wbtc-and-eth
ethML-core,https://github.com/AnshuJalan/ethML-core
api3-contracts,https://github.com/api3dao/api3-contracts
yoracle.link,https://github.com/yearn/yoracle.link
buidler-aragon,https://github.com/aragon/buidler-aragon
Carbon-Project,https://github.com/CarbonCreditProject/Carbon-Project
livepeer-broadcaster,https://github.com/videoDAC/livepeer-broadcaster
crv.ape.tax,https://github.com/yearn/crv.ape.tax
dss-gem-joins,https://github.com/makerdao/dss-gem-joins
delphi,https://github.com/kaonone/delphi
Smart-Contract-Audit-Reports,https://github.com/ImmuneBytes/Smart-Contract-Audit-Reports
univ2-lp-oracle,https://github.com/makerdao/univ2-lp-oracle
YearnStrategies,https://github.com/Grandthrax/YearnStrategies
curve-aragon-voting,https://github.com/curvefi/curve-aragon-voting
defcon28-talk-challenge,https://github.com/tinchoabbate/defcon28-talk-challenge
Auction,https://github.com/Hsiang-xxs/Auction
ERC998-ERC1155-TopDown,https://github.com/engie-new-business/ERC998-ERC1155-TopDown
ilk-registry,https://github.com/makerdao/ilk-registry
ReadingMaterial,https://github.com/nomanhaq/ReadingMaterial
dego-core,https://github.com/dego-labs/dego-core
ds-deed,https://github.com/brianmcmichael/ds-deed
nft-protocol-ERC20-staking,https://github.com/nftprotocol/nft-protocol-ERC20-staking
y3d-protocol,https://github.com/carboclan/y3d-protocol
AlpacaCity,https://github.com/AlpacaCity/AlpacaCity
verify-example,https://github.com/chainwhisper/verify-example
swap-solidity,https://github.com/oikos-cash/swap-solidity
wepiggy-contracts,https://github.com/WePiggy/wepiggy-contracts
BlockChain-Unchained,https://github.com/chaudhary1337/BlockChain-Unchained
solidity-nicad,https://github.com/eff-kay/solidity-nicad
100-Days-Of-Coding-Solidity,https://github.com/ErichDylus/100-Days-Of-Coding-Solidity
web3-fundamentals,https://github.com/LondonBlockchainLabs/web3-fundamentals
spartanswap-contracts,https://github.com/spartan-protocol/spartanswap-contracts
flashloan-compound,https://github.com/achiko/flashloan-compound
yIdleStrategies,https://github.com/emilianobonassi/yIdleStrategies
cover-core-v1,https://github.com/CoverProtocol/cover-core-v1
dfyn-exchange,https://github.com/dfyn/dfyn-exchange
hedera-stable-coin-solidity-ethereum,https://github.com/hashgraph/hedera-stable-coin-solidity-ethereum
evmpatch-developer-study,https://github.com/uni-due-syssec/evmpatch-developer-study
depay-evm-router,https://github.com/DePayFi/depay-evm-router
ethereum-arbitrage,https://github.com/adamvenord17/ethereum-arbitrage
